NumIters,Seconds,LearningRate,loss
1100.0,225.998761,0.001,1.26217
1120.0,229.361844,0.001,1.23102
1140.0,232.714951,0.001,1.27489
1160.0,236.082983,0.001,1.33326
1180.0,239.48303,0.001,1.26045
1200.0,242.858514,0.001,1.2599
1220.0,246.232072,0.001,1.16113
1240.0,249.621503,0.001,1.0622
1260.0,253.004079,0.001,0.912333
1280.0,256.351695,0.001,1.10651
1300.0,259.760173,0.001,1.06458
1320.0,263.169753,0.001,1.11048
1340.0,266.547919,0.001,0.885492
1360.0,269.89439,0.001,1.01693
1380.0,273.240518,0.001,0.896028
1400.0,276.664616,0.001,1.01812
1420.0,280.084194,0.001,0.865347
1440.0,283.505508,0.001,0.849435
1460.0,286.932045,0.001,0.839969
1480.0,290.325956,0.001,0.690984
1500.0,293.681122,0.001,0.84167
1520.0,297.037579,0.001,0.876958
1540.0,300.415529,0.001,0.724799
1560.0,303.785891,0.001,0.752887
1580.0,307.222593,0.001,0.710598
1600.0,310.595277,0.001,0.848273
1620.0,313.952737,0.001,0.796671
1640.0,317.354545,0.001,0.769189
1660.0,320.715853,0.001,0.623584
1680.0,324.059295,0.001,0.688487
1700.0,327.478668,0.001,0.625826
1720.0,330.862086,0.001,0.6552
1740.0,334.204863,0.001,0.642993
1760.0,337.625641,0.001,0.61869
1780.0,340.968703,0.001,0.621132
1800.0,344.331125,0.001,0.617855
1820.0,347.752648,0.001,0.528761
1840.0,351.112754,0.001,0.587829
1860.0,354.456108,0.001,0.504569
1880.0,357.800559,0.001,0.545101
1900.0,361.168198,0.001,0.506723
1920.0,364.553791,0.001,0.561306
1940.0,367.919279,0.001,0.452135
1960.0,371.267575,0.001,0.772541
1980.0,374.617196,0.001,0.55084
2000.0,398.236128,0.001,0.536509
2020.0,401.603857,0.001,0.472628
2040.0,404.967931,0.001,0.531801
2060.0,408.309415,0.001,0.482792
2080.0,411.726322,0.001,0.435373
2100.0,415.095149,0.001,0.451934
2120.0,418.444343,0.001,0.478348
2140.0,421.80425,0.001,0.473404
2160.0,425.138899,0.001,0.382506
2180.0,428.483568,0.001,0.428626
2200.0,431.834515,0.001,0.388026
2220.0,435.220915,0.001,0.311402
2240.0,438.609167,0.001,0.360819
2260.0,442.008096,0.001,0.511545
2280.0,445.362505,0.001,0.393353
2300.0,448.76568,0.001,0.360071
2320.0,452.168878,0.001,0.359053
2340.0,455.56087,0.001,0.306144
2360.0,458.957281,0.001,0.392471
2380.0,462.348615,0.001,0.422742
2400.0,465.746859,0.001,0.291342
2420.0,469.109603,0.001,0.352671
2440.0,472.509892,0.001,0.337012
2460.0,475.864039,0.001,0.423508
2480.0,479.224024,0.001,0.359534
2500.0,482.626646,0.001,0.415429
2520.0,485.981308,0.001,0.206044
2540.0,489.321007,0.001,0.300673
2560.0,492.664809,0.001,0.392403
2580.0,496.053317,0.001,0.357305
2600.0,499.49593,0.001,0.317429
2620.0,502.851609,0.001,0.259856
2640.0,506.263459,0.001,0.268137
2660.0,509.671739,0.001,0.332704
2680.0,513.010299,0.001,0.257425
2700.0,516.400818,0.001,0.24787
2720.0,519.766252,0.001,0.3108
2740.0,523.107467,0.001,0.342392
2760.0,526.452084,0.001,0.205987
2780.0,529.865005,0.001,0.230344
2800.0,533.210357,0.001,0.265833
2820.0,536.5607,0.001,0.272683
2840.0,539.911585,0.001,0.236623
2860.0,543.313348,0.001,0.281159
2880.0,546.695642,0.001,0.289366
2900.0,550.082277,0.001,0.250295
2920.0,553.501735,0.001,0.29957
2940.0,556.870307,0.001,0.309114
2960.0,560.235307,0.001,0.352234
2980.0,563.586363,0.001,0.204477
3000.0,586.256352,0.001,0.181684
3020.0,589.644365,0.001,0.188705
3040.0,593.025552,0.001,0.234017
3060.0,596.370233,0.001,0.227115
3080.0,599.706646,0.001,0.280027
3100.0,603.113231,0.001,0.284308
3120.0,606.517988,0.001,0.205184
3140.0,609.857703,0.001,0.285547
3160.0,613.229312,0.001,0.204896
3180.0,616.622862,0.001,0.244139
3200.0,619.992657,0.001,0.265856
3220.0,623.403412,0.001,0.240735
3240.0,626.789825,0.001,0.289749
3260.0,630.142,0.001,0.26435
3280.0,633.492503,0.001,0.206646
3300.0,636.889261,0.001,0.26774
3320.0,640.254249,0.001,0.310789
3340.0,643.639275,0.001,0.193512
3360.0,647.033466,0.001,0.206534
3380.0,650.364293,0.001,0.206391
3400.0,653.790332,0.001,0.165894
3420.0,657.158946,0.001,0.169526
3440.0,660.533837,0.001,0.138552
3460.0,663.878985,0.001,0.1509
3480.0,667.221723,0.001,0.169571
3500.0,670.622744,0.001,0.267546
3520.0,673.963648,0.001,0.193169
3540.0,677.321204,0.001,0.174807
3560.0,680.68916,0.001,0.154483
3580.0,684.02874,0.001,0.164784
3600.0,687.372332,0.001,0.178177
3620.0,690.765237,0.001,0.161208
3640.0,694.115989,0.001,0.175109
3660.0,697.477458,0.001,0.226286
3680.0,700.810004,0.001,0.165586
3700.0,704.156856,0.001,0.151313
3720.0,707.496552,0.001,0.159486
3740.0,710.846751,0.001,0.164482
3760.0,714.190624,0.001,0.166972
3780.0,717.534235,0.001,0.162358
3800.0,720.944618,0.001,0.143859
3820.0,724.340933,0.001,0.156137
3840.0,727.718868,0.001,0.14953
3860.0,731.075493,0.001,0.156708
3880.0,734.479511,0.001,0.146715
3900.0,737.856496,0.001,0.0772818
3920.0,741.276346,0.001,0.196708
3940.0,744.702356,0.001,0.219804
3960.0,748.085182,0.001,0.136424
3980.0,751.471972,0.001,0.116593
4000.0,775.853277,0.001,0.0840459
4020.0,779.242991,0.001,0.132598
4040.0,782.620771,0.001,0.242455
4060.0,785.975931,0.001,0.101282
4080.0,789.327382,0.001,0.262099
4100.0,792.727462,0.001,0.134182
4120.0,796.133886,0.001,0.190214
4140.0,799.535553,0.001,0.170122
4160.0,802.918566,0.001,0.14965
4180.0,806.296967,0.001,0.12166
4200.0,809.700817,0.001,0.129011
4220.0,813.084278,0.001,0.117812
4240.0,816.45667,0.001,0.0972648
4260.0,819.806718,0.001,0.1432
4280.0,823.139038,0.001,0.0960377
4300.0,826.512109,0.001,0.106158
4320.0,829.920846,0.001,0.143611
4340.0,833.288834,0.001,0.151893
4360.0,836.706674,0.001,0.13745
4380.0,840.100785,0.001,0.15926
4400.0,843.463815,0.001,0.0764064
4420.0,846.869208,0.001,0.0711258
4440.0,850.219264,0.001,0.0912041
4460.0,853.563602,0.001,0.122476
4480.0,856.974133,0.001,0.121648
4500.0,860.371928,0.001,0.262571
4520.0,863.705686,0.001,0.111775
4540.0,867.068051,0.001,0.220826
4560.0,870.414613,0.001,0.124708
4580.0,873.763627,0.001,0.115022
4600.0,877.111857,0.001,0.157824
4620.0,880.467266,0.001,0.140789
4640.0,883.895018,0.001,0.0921591
4660.0,887.234132,0.001,0.14702
4680.0,890.583805,0.001,0.0827417
4700.0,893.945166,0.001,0.117201
4720.0,897.281961,0.001,0.0867366
4740.0,900.631979,0.001,0.120161
4760.0,903.99575,0.001,0.108853
4780.0,907.37244,0.001,0.0968149
4800.0,910.783281,0.001,0.163325
4820.0,914.186671,0.001,0.115347
4840.0,917.602039,0.001,0.0940663
4860.0,921.049921,0.001,0.167528
4880.0,924.421238,0.001,0.122278
4900.0,927.78122,0.001,0.108245
4920.0,931.192382,0.001,0.100656
4940.0,934.60571,0.001,0.101116
4960.0,937.951255,0.001,0.0809617
4980.0,941.304688,0.001,0.161663
5000.0,964.258699,0.001,0.132002
5020.0,967.632021,0.0001,0.124964
5040.0,971.004502,0.0001,0.0909649
5060.0,974.419608,0.0001,0.0617854
5080.0,977.821564,0.0001,0.0800922
5100.0,981.236883,0.0001,0.041714
5120.0,984.590666,0.0001,0.0860394
5140.0,987.982832,0.0001,0.0502777
5160.0,991.330688,0.0001,0.0689736
5180.0,994.669193,0.0001,0.0436206
5200.0,998.047771,0.0001,0.0579336
5220.0,1001.444384,0.0001,0.102036
5240.0,1004.820043,0.0001,0.0520931
5260.0,1008.160794,0.0001,0.0598719
5280.0,1011.540301,0.0001,0.0682271
5300.0,1014.946522,0.0001,0.0629447
5320.0,1018.360907,0.0001,0.0686307
5340.0,1021.741758,0.0001,0.0501737
5360.0,1025.09154,0.0001,0.0405066
5380.0,1028.467833,0.0001,0.0562451
5400.0,1031.832544,0.0001,0.0825766
5420.0,1035.256733,0.0001,0.0739695
5440.0,1038.618515,0.0001,0.116376
5460.0,1041.964581,0.0001,0.0601807
5480.0,1045.30251,0.0001,0.0698191
5500.0,1048.708906,0.0001,0.0447652
5520.0,1052.062959,0.0001,0.0621187
5540.0,1055.400333,0.0001,0.0393935
5560.0,1058.741345,0.0001,0.0534447
5580.0,1062.113396,0.0001,0.0643543
5600.0,1065.478436,0.0001,0.0270692
5620.0,1068.825097,0.0001,0.0391575
5640.0,1072.187761,0.0001,0.0507256
5660.0,1075.595148,0.0001,0.0239639
5680.0,1078.965203,0.0001,0.0544808
5700.0,1082.306855,0.0001,0.0568762
5720.0,1085.709516,0.0001,0.045524
5740.0,1089.108714,0.0001,0.0495129
5760.0,1092.535058,0.0001,0.0577123
5780.0,1095.919645,0.0001,0.0296362
5800.0,1099.298329,0.0001,0.0371394
5820.0,1102.708429,0.0001,0.0360193
5840.0,1106.059542,0.0001,0.0455876
5860.0,1109.406866,0.0001,0.0817372
5880.0,1112.770212,0.0001,0.0679891
5900.0,1116.165769,0.0001,0.0795513
5920.0,1119.511704,0.0001,0.0993013
5940.0,1122.847538,0.0001,0.0546786
5960.0,1126.187246,0.0001,0.045553
5980.0,1129.533516,0.0001,0.0343147
6000.0,1151.958779,0.0001,0.036103
6020.0,1155.315015,0.0001,0.0452019
6040.0,1158.657277,0.0001,0.0303401
6060.0,1162.010922,0.0001,0.0360278
6080.0,1165.240384,0.0001,0.0598181
6100.0,1170.16405,0.0001,0.0449034
6120.0,1175.136959,0.0001,0.0453037
6140.0,1179.996836,0.0001,0.0405543
6160.0,1185.126213,0.0001,0.0460685
6180.0,1190.120817,0.0001,0.0387452
6200.0,1195.23619,0.0001,0.0305584
6220.0,1200.205482,0.0001,0.0531984
6240.0,1205.363054,0.0001,0.0210518
6260.0,1210.326291,0.0001,0.0237661
6280.0,1215.509681,0.0001,0.033975
6300.0,1220.475711,0.0001,0.0298876
6320.0,1225.657526,0.0001,0.0561355
6340.0,1230.609282,0.0001,0.0440797
6360.0,1235.697012,0.0001,0.0463698
6380.0,1240.699861,0.0001,0.11426
6400.0,1245.834876,0.0001,0.0460646
6420.0,1250.896826,0.0001,0.0215988
6440.0,1256.107335,0.0001,0.0628526
6460.0,1261.190597,0.0001,0.0403268
6480.0,1266.355428,0.0001,0.0271077
6500.0,1271.345333,0.0001,0.0430888
6520.0,1276.491641,0.0001,0.0455775
6540.0,1281.453455,0.0001,0.0668548
6560.0,1286.578871,0.0001,0.081076
6580.0,1291.605129,0.0001,0.0574336
6600.0,1296.724265,0.0001,0.0614344
6620.0,1301.675679,0.0001,0.0225499
6640.0,1306.849615,0.0001,0.0345977
6660.0,1311.811184,0.0001,0.0546037
6680.0,1316.963818,0.0001,0.0404751
6700.0,1321.95239,0.0001,0.0522576
6720.0,1327.106889,0.0001,0.0327926
6740.0,1332.093673,0.0001,0.0268521
6760.0,1337.314181,0.0001,0.0425621
6780.0,1342.252744,0.0001,0.0307905
6800.0,1347.473444,0.0001,0.0311991
6820.0,1352.54402,0.0001,0.0555532
6840.0,1357.723586,0.0001,0.0305668
6860.0,1362.755577,0.0001,0.0326584
6880.0,1367.886413,0.0001,0.0387868
6900.0,1372.821772,0.0001,0.0476099
6920.0,1377.929003,0.0001,0.0394913
6940.0,1382.963026,0.0001,0.0243703
6960.0,1388.118851,0.0001,0.0366518
6980.0,1393.124803,0.0001,0.0872213
7000.0,1433.618633,0.0001,0.0628185
7020.0,1438.713466,0.0001,0.0933908
7040.0,1443.690258,0.0001,0.0310498
7060.0,1448.871545,0.0001,0.0328997
7080.0,1453.856923,0.0001,0.0424533
7100.0,1458.979595,0.0001,0.0562889
7120.0,1463.903933,0.0001,0.0473226
7140.0,1469.045869,0.0001,0.0549772
7160.0,1474.021527,0.0001,0.0545659
7180.0,1479.194066,0.0001,0.0491318
7200.0,1484.25067,0.0001,0.0262161
7220.0,1489.360938,0.0001,0.0630155
7240.0,1494.299101,0.0001,0.0379257
7260.0,1499.444737,0.0001,0.0294059
7280.0,1504.449762,0.0001,0.0656797
7300.0,1509.624659,0.0001,0.0357114
7320.0,1514.593357,0.0001,0.042797
7340.0,1519.785511,0.0001,0.043955
7360.0,1524.757975,0.0001,0.0358735
7380.0,1529.886907,0.0001,0.0292088
7400.0,1534.901639,0.0001,0.0479442
7420.0,1540.058152,0.0001,0.0442138
7440.0,1545.032782,0.0001,0.0789419
7460.0,1550.148001,0.0001,0.0680217
7480.0,1555.19811,0.0001,0.0411958
7500.0,1560.272239,0.0001,0.0565508
7520.0,1565.348958,0.0001,0.02958
7540.0,1570.537055,0.0001,0.0386786
7560.0,1575.513674,0.0001,0.0611983
7580.0,1580.690685,0.0001,0.0424147
7600.0,1585.762348,0.0001,0.0625345
7620.0,1590.852401,0.0001,0.0466246
7640.0,1595.908824,0.0001,0.0302307
7660.0,1601.012278,0.0001,0.0426376
7680.0,1606.047465,0.0001,0.0468589
7700.0,1611.1684,0.0001,0.0500087
7720.0,1616.155621,0.0001,0.0198668
7740.0,1621.29142,0.0001,0.0370078
7760.0,1626.132131,0.0001,0.0242304
7780.0,1631.306384,0.0001,0.044274
7800.0,1636.284269,0.0001,0.0792882
7820.0,1641.453522,0.0001,0.0488672
7840.0,1645.907457,0.0001,0.0220671
7860.0,1650.33568,0.0001,0.0325316
7880.0,1655.513205,0.0001,0.0396294
7900.0,1660.474441,0.0001,0.0485133
7920.0,1665.651269,0.0001,0.0350258
7940.0,1670.611157,0.0001,0.0399446
7960.0,1675.800167,0.0001,0.0604599
7980.0,1680.829605,0.0001,0.0312167
8000.0,1721.718094,0.0001,0.0344243
8020.0,1726.698645,0.0001,0.0231606
8040.0,1731.899925,0.0001,0.0430905
8060.0,1736.873038,0.0001,0.0391277
8080.0,1742.08535,0.0001,0.0459802
8100.0,1747.023499,0.0001,0.0352649
8120.0,1752.22935,0.0001,0.0406976
8140.0,1757.290513,0.0001,0.0451235
8160.0,1762.477571,0.0001,0.0432011
8180.0,1767.431171,0.0001,0.0277488
8200.0,1772.63871,0.0001,0.0411052
8220.0,1777.595657,0.0001,0.0244021
8240.0,1782.827635,0.0001,0.0325179
8260.0,1787.936227,0.0001,0.0326415
8280.0,1793.137579,0.0001,0.0388244
8300.0,1798.091299,0.0001,0.035082
8320.0,1803.282282,0.0001,0.0212246
8340.0,1808.238555,0.0001,0.0331062
8360.0,1813.419143,0.0001,0.0216689
8380.0,1818.374746,0.0001,0.0223511
8400.0,1823.568379,0.0001,0.0428542
8420.0,1828.513845,0.0001,0.0560779
8440.0,1833.624037,0.0001,0.0269827
8460.0,1838.565573,0.0001,0.0162906
8480.0,1843.739388,0.0001,0.0201722
8500.0,1848.757118,0.0001,0.0405864
8520.0,1853.90104,0.0001,0.0252828
8540.0,1858.861529,0.0001,0.0335475
8560.0,1864.037553,0.0001,0.0466806
8580.0,1869.083774,0.0001,0.0328099
8600.0,1874.226495,0.0001,0.054798
8620.0,1879.219969,0.0001,0.0307096
8640.0,1884.343152,0.0001,0.0323844
8660.0,1889.37978,0.0001,0.0267517
8680.0,1894.525513,0.0001,0.0265316
8700.0,1899.526947,0.0001,0.0294208
8720.0,1904.644402,0.0001,0.0273196
8740.0,1909.57698,0.0001,0.0553646
8760.0,1914.776099,0.0001,0.0437277
8780.0,1919.727375,0.0001,0.0184008
8800.0,1924.938285,0.0001,0.0209836
8820.0,1929.872891,0.0001,0.0165098
8840.0,1935.086383,0.0001,0.0158011
8860.0,1940.022993,0.0001,0.0751333
8880.0,1945.212181,0.0001,0.0362785
8900.0,1950.161357,0.0001,0.0246734
8920.0,1955.379095,0.0001,0.0330722
8940.0,1960.328378,0.0001,0.0288722
8960.0,1965.512115,0.0001,0.0409996
8980.0,1970.497113,0.0001,0.0265758
9000.0,2012.195333,0.0001,0.0378711
9020.0,2017.331486,0.0001,0.0306142
9040.0,2022.402749,0.0001,0.0419173
9060.0,2027.599426,0.0001,0.0404322
9080.0,2032.561644,0.0001,0.0464371
9100.0,2037.748022,0.0001,0.0309921
9120.0,2042.714045,0.0001,0.0202106
9140.0,2047.90526,0.0001,0.0651134
9160.0,2052.9314,0.0001,0.0411299
9180.0,2058.092853,0.0001,0.0280806
9200.0,2063.106595,0.0001,0.0366631
9220.0,2068.247888,0.0001,0.0374764
9240.0,2073.171824,0.0001,0.0239244
9260.0,2078.337184,0.0001,0.0166401
9280.0,2083.334557,0.0001,0.0320365
9300.0,2088.494131,0.0001,0.0307336
9320.0,2093.617546,0.0001,0.0721868
9340.0,2098.83802,0.0001,0.0295891
9360.0,2103.809534,0.0001,0.04038
9380.0,2109.011357,0.0001,0.0358254
9400.0,2114.027494,0.0001,0.0386272
9420.0,2119.191992,0.0001,0.0386142
9440.0,2124.126553,0.0001,0.0402868
9460.0,2129.3518,0.0001,0.0391524
9480.0,2134.326972,0.0001,0.0472277
9500.0,2139.424731,0.0001,0.0233394
9520.0,2144.301551,0.0001,0.0235768
9540.0,2149.497827,0.0001,0.0238992
9560.0,2154.459574,0.0001,0.0287757
9580.0,2159.653863,0.0001,0.033506
9600.0,2164.60779,0.0001,0.0547602
9620.0,2169.808226,0.0001,0.0336581
9640.0,2174.761703,0.0001,0.0417624
9660.0,2179.95485,0.0001,0.0548625
9680.0,2184.913338,0.0001,0.0443209
9700.0,2190.113449,0.0001,0.0201126
9720.0,2195.129509,0.0001,0.0183609
9740.0,2200.278433,0.0001,0.0365505
9760.0,2205.215984,0.0001,0.0342988
9780.0,2210.406238,0.0001,0.0314193
9800.0,2215.361095,0.0001,0.0233597
9820.0,2220.556868,0.0001,0.0271331
9840.0,2225.534267,0.0001,0.0131957
9860.0,2230.729736,0.0001,0.0529308
9880.0,2235.679265,0.0001,0.0246479
9900.0,2240.865566,0.0001,0.0577643
9920.0,2245.831396,0.0001,0.0224962
9940.0,2250.986031,0.0001,0.0394014
9960.0,2255.945787,0.0001,0.0273795
9980.0,2261.067554,0.0001,0.0251249
10000.0,2302.581023,0.0001,0.0247912
10020.0,2307.697848,1e-05,0.0495776
10040.0,2312.772041,1e-05,0.0333444
10060.0,2317.943479,1e-05,0.0150825
10080.0,2322.88238,1e-05,0.029319
10100.0,2327.964132,1e-05,0.0152085
10120.0,2333.00813,1e-05,0.0380495
10140.0,2338.117692,1e-05,0.0383506
10160.0,2343.204663,1e-05,0.0217026
10180.0,2348.397732,1e-05,0.0227668
10200.0,2352.709645,1e-05,0.026509
10220.0,2357.53585,1e-05,0.024634
10240.0,2362.710124,1e-05,0.0222631
10260.0,2367.680705,1e-05,0.0315567
10280.0,2372.863874,1e-05,0.0479517
10300.0,2377.990753,1e-05,0.0167173
10320.0,2383.142903,1e-05,0.0526697
10340.0,2388.1549,1e-05,0.0215719
10360.0,2393.311428,1e-05,0.05798
10380.0,2398.285305,1e-05,0.0318358
10400.0,2403.435831,1e-05,0.0220963
10420.0,2408.444993,1e-05,0.0288153
10440.0,2413.596481,1e-05,0.0237202
10460.0,2418.562123,1e-05,0.0316755
10480.0,2423.710303,1e-05,0.0345546
10500.0,2428.727889,1e-05,0.0327455
10520.0,2433.900314,1e-05,0.0250595
10540.0,2438.873083,1e-05,0.0233309
10560.0,2444.017467,1e-05,0.0190175
10580.0,2448.997261,1e-05,0.0457124
10600.0,2454.148295,1e-05,0.0434702
10620.0,2459.167426,1e-05,0.0449577
10640.0,2464.223329,1e-05,0.0187054
10660.0,2469.193072,1e-05,0.0150569
10680.0,2474.375948,1e-05,0.0272025
10700.0,2479.353724,1e-05,0.0458189
10720.0,2484.515551,1e-05,0.0407466
10740.0,2489.524285,1e-05,0.0235521
10760.0,2494.754471,1e-05,0.0187595
10780.0,2499.844382,1e-05,0.0283518
10800.0,2504.998148,1e-05,0.0261366
10820.0,2509.97073,1e-05,0.0573437
10840.0,2515.109289,1e-05,0.0433926
10860.0,2520.103593,1e-05,0.0384351
10880.0,2525.191682,1e-05,0.0289927
10900.0,2530.127717,1e-05,0.0348411
10920.0,2535.266601,1e-05,0.0334198
10940.0,2540.269998,1e-05,0.0345536
10960.0,2545.445175,1e-05,0.0338772
10980.0,2550.421282,1e-05,0.047189
11000.0,2591.659832,1e-05,0.0279974
11020.0,2596.652364,1e-05,0.0206822
11040.0,2601.811078,1e-05,0.0645147
11060.0,2606.742469,1e-05,0.0202905
11080.0,2611.849427,1e-05,0.0284311
11100.0,2616.921346,1e-05,0.0238296
11120.0,2621.99972,1e-05,0.0384057
11140.0,2627.049921,1e-05,0.0459751
11160.0,2632.163736,1e-05,0.0445796
11180.0,2637.26284,1e-05,0.0229503
11200.0,2642.428699,1e-05,0.0296564
11220.0,2647.413055,1e-05,0.0363744
11240.0,2652.457546,1e-05,0.0266124
11260.0,2657.531945,1e-05,0.0578397
11280.0,2662.611684,1e-05,0.0297495
11300.0,2667.588665,1e-05,0.0501189
11320.0,2672.729218,1e-05,0.0402311
11340.0,2677.684707,1e-05,0.0217793
11360.0,2682.836111,1e-05,0.0312007
11380.0,2687.837058,1e-05,0.0235801
11400.0,2692.992517,1e-05,0.0312853
11420.0,2697.952022,1e-05,0.0332484
11440.0,2703.042361,1e-05,0.0550776
11460.0,2708.095068,1e-05,0.0299784
11480.0,2713.272826,1e-05,0.0268936
11500.0,2718.250032,1e-05,0.0323934
11520.0,2723.408394,1e-05,0.0216905
11540.0,2728.398665,1e-05,0.0294625
11560.0,2733.55209,1e-05,0.0271275
11580.0,2738.562294,1e-05,0.042305
11600.0,2743.729625,1e-05,0.0177761
11620.0,2748.646202,1e-05,0.0231719
11640.0,2753.748933,1e-05,0.0265504
11660.0,2758.711708,1e-05,0.0136385
11680.0,2763.88911,1e-05,0.0596333
11700.0,2768.851655,1e-05,0.0293078
11720.0,2774.000134,1e-05,0.0618465
11740.0,2778.996889,1e-05,0.0358487
11760.0,2784.163937,1e-05,0.0246818
11780.0,2789.131455,1e-05,0.0213266
11800.0,2794.276629,1e-05,0.0474042
11820.0,2799.260736,1e-05,0.0268956
11840.0,2804.383016,1e-05,0.0331686
11860.0,2809.403961,1e-05,0.0182795
11880.0,2814.505098,1e-05,0.0206026
11900.0,2819.535072,1e-05,0.0414822
11920.0,2824.665191,1e-05,0.0234804
11940.0,2829.67886,1e-05,0.0252501
11960.0,2834.808026,1e-05,0.0309371
11980.0,2839.832191,1e-05,0.0327586
12000.0,2880.409709,1e-05,0.032232
12020.0,2885.589191,1e-05,0.0176542
12040.0,2890.566592,1e-05,0.0243623
12060.0,2895.712495,1e-05,0.0166457
12080.0,2900.71766,1e-05,0.018765
12100.0,2905.85873,1e-05,0.018319
12120.0,2910.813486,1e-05,0.0235641
12140.0,2915.901727,1e-05,0.0440138
12160.0,2920.981828,1e-05,0.0366513
12180.0,2926.129234,1e-05,0.0274664
12200.0,2931.147227,1e-05,0.0507723
12220.0,2936.291945,1e-05,0.0228591
12240.0,2941.255665,1e-05,0.0259159
12260.0,2946.426712,1e-05,0.0241518
12280.0,2951.398017,1e-05,0.0245699
12300.0,2956.497483,1e-05,0.0197795
12320.0,2961.455997,1e-05,0.0263203
12340.0,2966.631628,1e-05,0.0367699
12360.0,2971.605917,1e-05,0.0482686
12380.0,2976.659928,1e-05,0.0625297
12400.0,2981.630443,1e-05,0.0316168
12420.0,2986.797552,1e-05,0.0268986
12440.0,2991.773967,1e-05,0.0172695
12460.0,2996.967669,1e-05,0.0198479
12480.0,3002.008219,1e-05,0.0223042
12500.0,3007.122123,1e-05,0.0393102
12520.0,3012.145684,1e-05,0.0305589
12540.0,3017.260868,1e-05,0.0186204
12560.0,3022.229705,1e-05,0.0378089
12580.0,3027.410037,1e-05,0.0369134
12600.0,3032.480556,1e-05,0.0228096
12620.0,3037.649177,1e-05,0.0269157
12640.0,3042.526499,1e-05,0.048365
12660.0,3047.696028,1e-05,0.0644093
12680.0,3052.664167,1e-05,0.0306509
12700.0,3057.836723,1e-05,0.021981
12720.0,3062.821307,1e-05,0.0380748
12740.0,3067.996628,1e-05,0.019444
12760.0,3072.96223,1e-05,0.0346506
12780.0,3078.138144,1e-05,0.0292659
12800.0,3083.118757,1e-05,0.0790165
12820.0,3088.278333,1e-05,0.0590576
12840.0,3093.263861,1e-05,0.0647796
12860.0,3098.458002,1e-05,0.0236802
12880.0,3103.474265,1e-05,0.0433658
12900.0,3108.60341,1e-05,0.0426674
12920.0,3111.845321,1e-05,0.0510329
12940.0,3115.206335,1e-05,0.0327954
12960.0,3118.562894,1e-05,0.0620199
12980.0,3121.956034,1e-05,0.0454106
13000.0,3146.368879,1e-05,0.024852
13020.0,3149.787551,1e-05,0.0491035
13040.0,3153.155098,1e-05,0.0376292
13060.0,3156.495376,1e-05,0.0231054
13080.0,3159.86539,1e-05,0.0207389
13100.0,3163.265986,1e-05,0.0392123
13120.0,3166.667361,1e-05,0.0177333
13140.0,3170.006527,1e-05,0.0305343
13160.0,3173.369543,1e-05,0.0251535
13180.0,3176.757803,1e-05,0.034144
13200.0,3180.106452,1e-05,0.0192007
13220.0,3183.484936,1e-05,0.0337932
13240.0,3186.88262,1e-05,0.0158591
13260.0,3190.258702,1e-05,0.0659256
13280.0,3193.603697,1e-05,0.0417942
13300.0,3196.941867,1e-05,0.0381379
13320.0,3200.294868,1e-05,0.0201732
13340.0,3203.706262,1e-05,0.0224576
13360.0,3207.105246,1e-05,0.0440966
13380.0,3210.445919,1e-05,0.0287131
13400.0,3213.785701,1e-05,0.0212243
13420.0,3217.128942,1e-05,0.0474354
