NumIters,Seconds,LearningRate,loss
1540.0,219.523046,0.001,0.948429
1560.0,222.2019,0.001,0.80986
1580.0,224.873873,0.001,0.80165
1600.0,227.550388,0.001,1.01158
1620.0,230.241911,0.001,0.940227
1640.0,232.909183,0.001,0.881146
1660.0,235.58526,0.001,0.812065
1680.0,238.283176,0.001,0.721144
1700.0,240.953984,0.001,0.730115
1720.0,243.617602,0.001,0.784415
1740.0,246.295398,0.001,0.670851
1760.0,248.958655,0.001,0.775696
1780.0,251.629035,0.001,0.67387
1800.0,254.297508,0.001,0.68454
1820.0,256.969725,0.001,0.661532
1840.0,259.627128,0.001,0.759393
1860.0,262.291632,0.001,0.595066
1880.0,264.962165,0.001,0.682901
1900.0,267.647303,0.001,0.52017
1920.0,270.306423,0.001,0.666641
1940.0,272.968071,0.001,0.486418
1960.0,275.627326,0.001,0.623978
1980.0,278.289466,0.001,0.531113
2000.0,294.812548,0.001,0.572322
2020.0,297.42265,0.001,0.448309
2040.0,300.030661,0.001,0.482504
2060.0,302.657917,0.001,0.527756
2080.0,305.270288,0.001,0.481933
2100.0,307.903654,0.001,0.501016
2120.0,310.539642,0.001,0.49597
2140.0,313.175019,0.001,0.423853
2160.0,315.806173,0.001,0.430896
2180.0,318.416567,0.001,0.43654
2200.0,321.049072,0.001,0.358313
2220.0,323.670597,0.001,0.41348
2240.0,326.337862,0.001,0.36225
2260.0,328.987164,0.001,0.455666
2280.0,331.677642,0.001,0.437289
2300.0,334.433359,0.001,0.365221
2320.0,337.162781,0.001,0.484933
2340.0,339.907575,0.001,0.354892
2360.0,342.668177,0.001,0.418752
2380.0,345.430288,0.001,0.408852
2400.0,348.174601,0.001,0.385622
2420.0,350.954733,0.001,0.358373
2440.0,353.707003,0.001,0.36837
2460.0,356.477571,0.001,0.343505
2480.0,359.217454,0.001,0.358721
2500.0,361.954047,0.001,0.299353
2520.0,364.708624,0.001,0.340158
2540.0,367.470623,0.001,0.369222
2560.0,370.221089,0.001,0.298995
2580.0,372.945765,0.001,0.317371
2600.0,375.68115,0.001,0.263602
2620.0,378.421643,0.001,0.325568
2640.0,381.174786,0.001,0.377045
2660.0,383.928109,0.001,0.310909
2680.0,386.673389,0.001,0.267247
2700.0,389.417462,0.001,0.286
2720.0,392.182014,0.001,0.262371
2740.0,394.922712,0.001,0.295555
2760.0,397.652717,0.001,0.193173
2780.0,400.409909,0.001,0.294018
2800.0,403.16873,0.001,0.246214
2820.0,405.911899,0.001,0.317096
2840.0,408.642406,0.001,0.313083
2860.0,411.380703,0.001,0.262068
2880.0,414.102166,0.001,0.237971
2900.0,416.838711,0.001,0.320246
2920.0,419.57215,0.001,0.262261
2940.0,422.305022,0.001,0.32446
2960.0,425.032697,0.001,0.256287
2980.0,427.760865,0.001,0.208565
3000.0,444.436791,0.001,0.240821
3020.0,447.023623,0.001,0.162736
3040.0,449.609411,0.001,0.332569
3060.0,452.187992,0.001,0.1633
3080.0,454.787761,0.001,0.226301
3100.0,457.365791,0.001,0.419409
3120.0,459.929597,0.001,0.236834
3140.0,462.506217,0.001,0.29839
3160.0,465.108259,0.001,0.255518
3180.0,467.705534,0.001,0.187199
3200.0,470.301354,0.001,0.28867
3220.0,472.891539,0.001,0.205407
3240.0,475.493068,0.001,0.207682
3260.0,478.14869,0.001,0.207088
3280.0,480.841673,0.001,0.211805
3300.0,483.488463,0.001,0.24496
3320.0,486.08356,0.001,0.24654
3340.0,488.661779,0.001,0.174326
3360.0,491.244947,0.001,0.221769
3380.0,493.823795,0.001,0.179849
3400.0,496.398468,0.001,0.168242
3420.0,498.97935,0.001,0.208978
3440.0,501.552913,0.001,0.224045
3460.0,504.120684,0.001,0.190377
3480.0,506.684387,0.001,0.116241
3500.0,509.235565,0.001,0.237935
3520.0,511.807003,0.001,0.17675
3540.0,514.375003,0.001,0.155082
3560.0,516.916172,0.001,0.161497
3580.0,519.480857,0.001,0.198417
3600.0,522.04117,0.001,0.217149
3620.0,524.596578,0.001,0.179198
3640.0,527.15649,0.001,0.200046
3660.0,529.70627,0.001,0.237235
3680.0,532.249988,0.001,0.215176
3700.0,534.797945,0.001,0.230232
3720.0,537.344493,0.001,0.141279
3740.0,539.89413,0.001,0.161254
3760.0,542.431856,0.001,0.19795
3780.0,544.955581,0.001,0.22301
3800.0,547.495615,0.001,0.181241
3820.0,550.03011,0.001,0.12195
3840.0,552.563999,0.001,0.146583
3860.0,555.093613,0.001,0.165396
3880.0,557.626639,0.001,0.122472
3900.0,560.163759,0.001,0.158784
3920.0,562.699231,0.001,0.18963
3940.0,565.225039,0.001,0.159991
3960.0,567.751554,0.001,0.180786
3980.0,570.270802,0.001,0.141703
4000.0,586.187027,0.001,0.101956
4020.0,588.666298,0.001,0.0892279
4040.0,591.164774,0.001,0.171947
4060.0,593.656248,0.001,0.139986
4080.0,596.154052,0.001,0.193865
4100.0,598.64493,0.001,0.196364
4120.0,601.14596,0.001,0.16508
4140.0,603.652612,0.001,0.143668
4160.0,606.155221,0.001,0.148276
4180.0,608.650991,0.001,0.183719
4200.0,611.159721,0.001,0.155762
4220.0,613.668252,0.001,0.185781
4240.0,616.176489,0.001,0.156573
4260.0,618.689477,0.001,0.183006
4280.0,621.187057,0.001,0.104461
4300.0,623.685694,0.001,0.139299
4320.0,626.205958,0.001,0.161487
4340.0,628.707412,0.001,0.274193
4360.0,631.212365,0.001,0.111993
4380.0,633.711308,0.001,0.147681
4400.0,636.222937,0.001,0.10914
4420.0,638.72833,0.001,0.112313
4440.0,641.224512,0.001,0.0901287
4460.0,643.723212,0.001,0.143137
4480.0,646.226216,0.001,0.141391
4500.0,648.723637,0.001,0.140186
4520.0,651.224542,0.001,0.141833
4540.0,653.724799,0.001,0.216046
4560.0,656.218689,0.001,0.144911
4580.0,658.723583,0.001,0.131142
4600.0,661.219283,0.001,0.1359
4620.0,663.719944,0.001,0.118451
4640.0,666.22859,0.001,0.100368
4660.0,668.728497,0.001,0.143084
4680.0,671.228956,0.001,0.113673
4700.0,673.726652,0.001,0.143642
4720.0,676.226027,0.001,0.127382
4740.0,678.713228,0.001,0.0703847
4760.0,681.212646,0.001,0.154345
4780.0,683.708261,0.001,0.103444
4800.0,686.20924,0.001,0.129364
4820.0,688.690558,0.001,0.134543
4840.0,691.190846,0.001,0.144582
4860.0,693.691936,0.001,0.148841
4880.0,696.17424,0.001,0.137492
4900.0,698.675731,0.001,0.108738
4920.0,701.162335,0.001,0.13195
4940.0,703.64679,0.001,0.131471
4960.0,706.133466,0.001,0.0971353
4980.0,708.616983,0.001,0.106161
5000.0,724.465173,0.001,0.213055
5020.0,726.929,0.0001,0.0982034
5040.0,729.390409,0.0001,0.0808844
5060.0,731.852466,0.0001,0.0482954
5080.0,734.338883,0.0001,0.0835041
5100.0,736.808524,0.0001,0.0526663
5120.0,739.284444,0.0001,0.081798
5140.0,741.765795,0.0001,0.0395536
5160.0,744.236115,0.0001,0.0833661
5180.0,746.714824,0.0001,0.0401908
5200.0,749.185012,0.0001,0.047719
5220.0,751.671919,0.0001,0.118246
5240.0,754.146161,0.0001,0.0576698
5260.0,756.633508,0.0001,0.0642095
5280.0,759.121368,0.0001,0.0570621
5300.0,761.595186,0.0001,0.0992798
5320.0,764.083894,0.0001,0.0683957
5340.0,766.565063,0.0001,0.0993291
5360.0,769.04643,0.0001,0.0441547
5380.0,771.535486,0.0001,0.0722965
5400.0,774.024313,0.0001,0.0856561
5420.0,776.512405,0.0001,0.0943883
5440.0,778.99146,0.0001,0.0458447
5460.0,781.481854,0.0001,0.0749806
5480.0,783.970892,0.0001,0.0464356
5500.0,786.456884,0.0001,0.057497
5520.0,788.95382,0.0001,0.0431819
5540.0,791.446542,0.0001,0.0624865
5560.0,793.935282,0.0001,0.0583747
5580.0,796.405349,0.0001,0.0479873
5600.0,798.903658,0.0001,0.0563512
5620.0,801.388268,0.0001,0.0566811
5640.0,803.876602,0.0001,0.0524428
5660.0,806.360896,0.0001,0.0565928
5680.0,808.848284,0.0001,0.110988
5700.0,811.324453,0.0001,0.0687158
5720.0,813.80908,0.0001,0.061997
5740.0,816.281256,0.0001,0.0520233
5760.0,818.770874,0.0001,0.0307001
5780.0,821.259874,0.0001,0.0494939
5800.0,823.736622,0.0001,0.0159726
5820.0,826.217976,0.0001,0.0359762
5840.0,828.719323,0.0001,0.0633965
5860.0,831.215926,0.0001,0.10282
5880.0,833.697397,0.0001,0.0529101
5900.0,836.181418,0.0001,0.0498571
5920.0,838.669098,0.0001,0.0856707
5940.0,841.151664,0.0001,0.0410446
5960.0,843.634642,0.0001,0.0539059
5980.0,846.119647,0.0001,0.0338401
6000.0,861.906793,0.0001,0.0466672
6020.0,864.363236,0.0001,0.03352
6040.0,866.816042,0.0001,0.053882
6060.0,869.273661,0.0001,0.0477037
6080.0,871.73666,0.0001,0.0440099
6100.0,874.207053,0.0001,0.0474602
6120.0,876.678905,0.0001,0.0357727
6140.0,879.143255,0.0001,0.0730467
6160.0,881.609892,0.0001,0.0571095
6180.0,884.066694,0.0001,0.0447068
6200.0,886.541035,0.0001,0.0408407
6220.0,889.022445,0.0001,0.0555798
6240.0,891.516122,0.0001,0.0414293
6260.0,893.986917,0.0001,0.0247138
6280.0,896.464558,0.0001,0.0315397
6300.0,898.938385,0.0001,0.0386395
6320.0,901.420177,0.0001,0.0643013
6340.0,903.897784,0.0001,0.0374049
6360.0,906.367568,0.0001,0.0476008
6380.0,908.854478,0.0001,0.0993097
6400.0,911.332103,0.0001,0.0569678
6420.0,913.809266,0.0001,0.0331359
6440.0,916.295574,0.0001,0.0372262
6460.0,918.785897,0.0001,0.04548
6480.0,921.264314,0.0001,0.0381645
6500.0,923.753264,0.0001,0.059641
6520.0,926.237061,0.0001,0.0446026
6540.0,928.712215,0.0001,0.0970016
6560.0,931.188078,0.0001,0.0641747
6580.0,933.667461,0.0001,0.0267839
6600.0,936.143237,0.0001,0.0657822
6620.0,938.623168,0.0001,0.0495592
6640.0,941.105649,0.0001,0.0428712
6660.0,943.592944,0.0001,0.0339948
6680.0,946.093876,0.0001,0.0742195
6700.0,948.587359,0.0001,0.0689274
6720.0,951.084234,0.0001,0.0365717
6740.0,953.575635,0.0001,0.0235517
6760.0,956.068463,0.0001,0.0492245
6780.0,958.566288,0.0001,0.0450721
6800.0,961.065917,0.0001,0.0384072
6820.0,963.560823,0.0001,0.0419686
6840.0,966.057667,0.0001,0.0493252
6860.0,968.560236,0.0001,0.0672473
6880.0,971.075976,0.0001,0.029869
6900.0,973.578164,0.0001,0.0505034
6920.0,976.07978,0.0001,0.0414305
6940.0,978.594194,0.0001,0.0317166
6960.0,981.101629,0.0001,0.0407588
6980.0,983.621644,0.0001,0.075118
7000.0,999.865607,0.0001,0.0760599
7020.0,1002.353948,0.0001,0.0831203
7040.0,1004.851145,0.0001,0.0318196
7060.0,1007.354869,0.0001,0.0479048
7080.0,1009.861516,0.0001,0.066986
7100.0,1012.374673,0.0001,0.0546304
7120.0,1014.887682,0.0001,0.0710844
7140.0,1017.413301,0.0001,0.0573797
7160.0,1019.943682,0.0001,0.0615854
7180.0,1022.461558,0.0001,0.0517263
7200.0,1024.990173,0.0001,0.0604719
7220.0,1027.52494,0.0001,0.0595287
7240.0,1030.0677,0.0001,0.0527173
7260.0,1032.593637,0.0001,0.0421723
7280.0,1035.13519,0.0001,0.0354988
7300.0,1037.666996,0.0001,0.0320944
7320.0,1040.197733,0.0001,0.0656353
7340.0,1042.751117,0.0001,0.0440518
7360.0,1045.300098,0.0001,0.0782995
7380.0,1047.853555,0.0001,0.0299816
7400.0,1050.410509,0.0001,0.0480442
7420.0,1052.971854,0.0001,0.023942
7440.0,1055.537648,0.0001,0.0720049
7460.0,1058.099744,0.0001,0.0399013
7480.0,1060.656242,0.0001,0.0451245
7500.0,1063.210022,0.0001,0.0525888
7520.0,1065.771195,0.0001,0.0333163
7540.0,1068.333263,0.0001,0.105114
7560.0,1070.90092,0.0001,0.0412006
7580.0,1073.457209,0.0001,0.0450366
7600.0,1076.016114,0.0001,0.047317
7620.0,1078.59493,0.0001,0.0396899
7640.0,1081.14529,0.0001,0.0653822
7660.0,1083.703936,0.0001,0.0509434
7680.0,1086.284683,0.0001,0.0491918
7700.0,1088.85105,0.0001,0.0587004
7720.0,1091.415681,0.0001,0.0265182
7740.0,1093.990687,0.0001,0.0559577
7760.0,1096.550189,0.0001,0.0235286
7780.0,1099.129683,0.0001,0.0613463
7800.0,1101.681123,0.0001,0.0829658
7820.0,1104.252728,0.0001,0.051986
7840.0,1106.827595,0.0001,0.0388475
7860.0,1109.391258,0.0001,0.0302082
7880.0,1111.93479,0.0001,0.0349694
7900.0,1114.512774,0.0001,0.0368416
7920.0,1117.097256,0.0001,0.0611287
7940.0,1119.701672,0.0001,0.0507678
7960.0,1122.366686,0.0001,0.0553707
7980.0,1124.962438,0.0001,0.0281562
8000.0,1141.873318,0.0001,0.0432246
8020.0,1144.41063,0.0001,0.0257968
8040.0,1146.951821,0.0001,0.0294307
8060.0,1149.502214,0.0001,0.0273979
8080.0,1152.046494,0.0001,0.0531248
8100.0,1154.583443,0.0001,0.0433361
8120.0,1157.159956,0.0001,0.0478925
8140.0,1159.758456,0.0001,0.0449915
8160.0,1162.331337,0.0001,0.0319324
8180.0,1164.902418,0.0001,0.0917277
8200.0,1167.467799,0.0001,0.0481597
8220.0,1170.06004,0.0001,0.020343
8240.0,1172.648372,0.0001,0.0389238
8260.0,1175.201015,0.0001,0.0451443
8280.0,1177.797166,0.0001,0.0815264
8300.0,1180.370886,0.0001,0.0443039
8320.0,1182.961597,0.0001,0.0274597
8340.0,1185.556721,0.0001,0.0169413
8360.0,1188.142848,0.0001,0.0440903
8380.0,1190.70626,0.0001,0.0191605
8400.0,1193.284058,0.0001,0.0595366
8420.0,1195.873569,0.0001,0.0429398
8440.0,1198.443846,0.0001,0.0379764
8460.0,1201.035652,0.0001,0.0402944
8480.0,1203.625986,0.0001,0.0385984
8500.0,1206.196575,0.0001,0.0613805
8520.0,1208.76335,0.0001,0.0310166
8540.0,1211.356669,0.0001,0.0393556
8560.0,1213.949754,0.0001,0.0491634
8580.0,1216.532919,0.0001,0.0425034
8600.0,1219.127887,0.0001,0.0555552
8620.0,1221.699714,0.0001,0.0194193
8640.0,1224.30038,0.0001,0.0655114
8660.0,1226.887785,0.0001,0.0352986
8680.0,1229.48375,0.0001,0.0239981
8700.0,1232.072959,0.0001,0.0284123
8720.0,1234.671671,0.0001,0.0352136
8740.0,1237.252398,0.0001,0.0715881
8760.0,1239.845153,0.0001,0.0500598
8780.0,1242.43743,0.0001,0.0274647
8800.0,1245.005234,0.0001,0.0238197
8820.0,1247.583129,0.0001,0.0430189
8840.0,1250.177122,0.0001,0.029205
8860.0,1252.773633,0.0001,0.0698738
8880.0,1255.359524,0.0001,0.0313884
8900.0,1257.956745,0.0001,0.0558615
8920.0,1260.545202,0.0001,0.0460661
8940.0,1263.110513,0.0001,0.0257759
8960.0,1265.722782,0.0001,0.0498193
8980.0,1268.28161,0.0001,0.0286242
9000.0,1284.622604,0.0001,0.0470599
9020.0,1287.166772,0.0001,0.0277727
9040.0,1289.720572,0.0001,0.0717598
9060.0,1292.276556,0.0001,0.0407604
9080.0,1294.837159,0.0001,0.0367897
9100.0,1297.38344,0.0001,0.0423137
9120.0,1299.942183,0.0001,0.0481098
9140.0,1302.495172,0.0001,0.0499734
9160.0,1305.066524,0.0001,0.0452423
9180.0,1307.642464,0.0001,0.0499338
9200.0,1310.212956,0.0001,0.0469278
9220.0,1312.789809,0.0001,0.0322214
9240.0,1315.376,0.0001,0.0557735
9260.0,1317.941275,0.0001,0.0360675
9280.0,1320.543139,0.0001,0.0277261
9300.0,1323.134416,0.0001,0.0310068
9320.0,1325.711258,0.0001,0.0561075
9340.0,1328.31488,0.0001,0.0361723
9360.0,1330.896153,0.0001,0.0232766
9380.0,1333.474277,0.0001,0.0226305
9400.0,1336.063356,0.0001,0.0327336
9420.0,1338.65025,0.0001,0.0269566
9440.0,1341.247756,0.0001,0.0593998
9460.0,1343.834275,0.0001,0.0359009
9480.0,1346.432513,0.0001,0.065916
9500.0,1349.00246,0.0001,0.039009
9520.0,1351.594482,0.0001,0.0460794
9540.0,1354.189057,0.0001,0.0253437
9560.0,1356.780433,0.0001,0.0478761
9580.0,1359.36535,0.0001,0.0336974
9600.0,1361.960645,0.0001,0.0375527
9620.0,1364.552357,0.0001,0.0328899
9640.0,1367.145607,0.0001,0.0270659
9660.0,1369.731947,0.0001,0.0370311
9680.0,1372.322745,0.0001,0.032823
9700.0,1374.906445,0.0001,0.049471
9720.0,1377.505563,0.0001,0.0236417
9740.0,1380.084106,0.0001,0.0270029
9760.0,1382.660321,0.0001,0.039681
9780.0,1385.264148,0.0001,0.0538575
9800.0,1387.827982,0.0001,0.0243993
9820.0,1390.43875,0.0001,0.0294976
9840.0,1393.026266,0.0001,0.0261991
9860.0,1395.611329,0.0001,0.0342505
9880.0,1398.18601,0.0001,0.0524678
9900.0,1400.769336,0.0001,0.0509223
9920.0,1403.357071,0.0001,0.025175
9940.0,1405.945683,0.0001,0.0445582
9960.0,1408.545142,0.0001,0.0506435
9980.0,1411.129985,0.0001,0.0364967
10000.0,1428.860448,0.0001,0.0282965
10020.0,1431.406318,1e-05,0.0348809
10040.0,1433.950461,1e-05,0.031556
10060.0,1436.505026,1e-05,0.0587615
10080.0,1439.069867,1e-05,0.0411999
10100.0,1441.633587,1e-05,0.0368308
10120.0,1444.196726,1e-05,0.0614135
10140.0,1446.775066,1e-05,0.0447665
10160.0,1449.340755,1e-05,0.0462094
10180.0,1451.908312,1e-05,0.0202521
10200.0,1454.48855,1e-05,0.0318539
10220.0,1457.050776,1e-05,0.0274001
10240.0,1459.635216,1e-05,0.0269062
10260.0,1462.406997,1e-05,0.023711
10280.0,1465.245925,1e-05,0.0385038
10300.0,1468.004625,1e-05,0.0244034
10320.0,1470.719309,1e-05,0.0416201
10340.0,1473.436184,1e-05,0.0341031
10360.0,1476.139127,1e-05,0.0856899
10380.0,1478.835003,1e-05,0.0408015
10400.0,1481.527328,1e-05,0.0278146
10420.0,1484.229203,1e-05,0.0408822
10440.0,1486.950277,1e-05,0.024238
10460.0,1489.663251,1e-05,0.0312009
10480.0,1492.361187,1e-05,0.0322319
10500.0,1495.071471,1e-05,0.0299925
10520.0,1497.766006,1e-05,0.0561293
10540.0,1500.479043,1e-05,0.0340733
10560.0,1503.200131,1e-05,0.0382686
10580.0,1505.907434,1e-05,0.0301681
10600.0,1508.603743,1e-05,0.0484873
10620.0,1511.324698,1e-05,0.0420903
10640.0,1514.037961,1e-05,0.0368097
10660.0,1516.732318,1e-05,0.0131214
10680.0,1519.45835,1e-05,0.0452798
10700.0,1522.176453,1e-05,0.0539925
10720.0,1524.864732,1e-05,0.0335742
10740.0,1527.572719,1e-05,0.0435667
10760.0,1530.285758,1e-05,0.0282543
10780.0,1532.978757,1e-05,0.0205696
10800.0,1535.698515,1e-05,0.0375001
10820.0,1538.395984,1e-05,0.0518313
10840.0,1541.095453,1e-05,0.0309029
10860.0,1543.817561,1e-05,0.029317
10880.0,1546.505111,1e-05,0.0245177
10900.0,1549.214432,1e-05,0.0354709
10920.0,1551.937479,1e-05,0.0369548
10940.0,1554.643083,1e-05,0.0351673
10960.0,1557.336431,1e-05,0.0265119
10980.0,1560.028992,1e-05,0.0420181
11000.0,1576.513078,1e-05,0.0192477
11020.0,1579.055861,1e-05,0.0265364
11040.0,1581.601507,1e-05,0.0477636
11060.0,1584.170385,1e-05,0.0362857
11080.0,1586.726791,1e-05,0.031719
11100.0,1589.292984,1e-05,0.030302
11120.0,1591.851961,1e-05,0.0485527
11140.0,1594.418063,1e-05,0.0392618
11160.0,1596.970866,1e-05,0.0390079
11180.0,1599.553179,1e-05,0.0217595
11200.0,1602.125429,1e-05,0.0401286
11220.0,1604.68217,1e-05,0.0470646
11240.0,1607.266613,1e-05,0.0536368
11260.0,1609.827067,1e-05,0.0307894
11280.0,1612.40106,1e-05,0.0315326
11300.0,1614.971911,1e-05,0.0310964
11320.0,1617.553171,1e-05,0.034339
11340.0,1620.152076,1e-05,0.0293139
11360.0,1622.732968,1e-05,0.0583389
11380.0,1625.326077,1e-05,0.0274845
11400.0,1627.911916,1e-05,0.0403314
11420.0,1630.505534,1e-05,0.035037
11440.0,1633.091386,1e-05,0.0453532
11460.0,1635.665354,1e-05,0.0289311
11480.0,1638.241813,1e-05,0.0337205
11500.0,1640.831625,1e-05,0.0742813
11520.0,1643.406523,1e-05,0.0309177
11540.0,1645.982532,1e-05,0.0457782
11560.0,1648.563391,1e-05,0.0400545
11580.0,1651.143497,1e-05,0.0564892
11600.0,1653.729565,1e-05,0.0455803
11620.0,1656.29461,1e-05,0.0239964
11640.0,1658.876777,1e-05,0.0288181
11660.0,1661.45126,1e-05,0.0273166
11680.0,1664.032811,1e-05,0.0496208
11700.0,1666.612003,1e-05,0.0532497
11720.0,1669.186012,1e-05,0.0346777
11740.0,1671.768286,1e-05,0.0361121
11760.0,1674.346737,1e-05,0.0351349
11780.0,1676.9275,1e-05,0.0265976
11800.0,1679.510767,1e-05,0.0319582
11820.0,1682.084947,1e-05,0.0269952
11840.0,1684.671728,1e-05,0.0180912
11860.0,1687.253446,1e-05,0.0260433
11880.0,1689.853793,1e-05,0.0282233
11900.0,1692.441949,1e-05,0.0222304
11920.0,1695.021462,1e-05,0.047765
11940.0,1697.597936,1e-05,0.0162862
11960.0,1700.180784,1e-05,0.0429257
11980.0,1702.76857,1e-05,0.0343668
12000.0,1718.947294,1e-05,0.0385813
12020.0,1721.479086,1e-05,0.0202784
12040.0,1724.020362,1e-05,0.0539066
12060.0,1726.573597,1e-05,0.0222929
12080.0,1729.11215,1e-05,0.013094
12100.0,1731.679413,1e-05,0.0206645
12120.0,1734.237859,1e-05,0.0378959
12140.0,1736.801636,1e-05,0.0369884
12160.0,1739.372119,1e-05,0.0258815
12180.0,1741.951812,1e-05,0.0272682
12200.0,1744.514755,1e-05,0.0870643
12220.0,1747.102149,1e-05,0.0497452
12240.0,1749.666236,1e-05,0.016675
12260.0,1752.241717,1e-05,0.0213659
12280.0,1754.805373,1e-05,0.0419385
12300.0,1757.385044,1e-05,0.016034
12320.0,1759.98237,1e-05,0.0317184
12340.0,1762.545027,1e-05,0.0456021
12360.0,1765.111686,1e-05,0.0522787
12380.0,1767.682089,1e-05,0.0410387
12400.0,1770.266537,1e-05,0.0195008
12420.0,1772.848299,1e-05,0.0616654
12440.0,1775.425663,1e-05,0.024283
12460.0,1778.009264,1e-05,0.0358675
12480.0,1780.591825,1e-05,0.0244107
12500.0,1783.18259,1e-05,0.0388423
12520.0,1785.750051,1e-05,0.025887
12540.0,1788.34788,1e-05,0.0204354
12560.0,1790.938041,1e-05,0.0181412
12580.0,1793.507074,1e-05,0.0200292
12600.0,1796.09118,1e-05,0.0387284
12620.0,1798.67451,1e-05,0.0327484
12640.0,1801.248881,1e-05,0.0424207
12660.0,1803.808442,1e-05,0.0940888
12680.0,1806.391048,1e-05,0.0450408
12700.0,1808.978012,1e-05,0.0235422
12720.0,1811.560366,1e-05,0.0445088
12740.0,1814.113732,1e-05,0.0285265
12760.0,1816.69458,1e-05,0.0281654
12780.0,1819.266115,1e-05,0.015339
12800.0,1821.851843,1e-05,0.0571211
12820.0,1824.421074,1e-05,0.0528953
12840.0,1827.009122,1e-05,0.0421824
12860.0,1829.597885,1e-05,0.0215752
12880.0,1832.166142,1e-05,0.0510069
12900.0,1834.744099,1e-05,0.0482978
12920.0,1837.315851,1e-05,0.0501382
12940.0,1839.902537,1e-05,0.0585938
12960.0,1842.482182,1e-05,0.0591842
12980.0,1845.048899,1e-05,0.0390909
13000.0,1861.258723,1e-05,0.0393698
13020.0,1863.794899,1e-05,0.0337752
13040.0,1866.327776,1e-05,0.0307718
13060.0,1868.87898,1e-05,0.026329
13080.0,1871.430517,1e-05,0.0235662
13100.0,1873.980165,1e-05,0.0401315
13120.0,1876.554734,1e-05,0.0213402
13140.0,1879.116096,1e-05,0.0324317
13160.0,1881.697203,1e-05,0.026246
13180.0,1884.260123,1e-05,0.0342584
13200.0,1886.810347,1e-05,0.0288076
13220.0,1889.383039,1e-05,0.0411865
13240.0,1891.965626,1e-05,0.02227
13260.0,1894.52179,1e-05,0.044135
13280.0,1897.102296,1e-05,0.0329777
13300.0,1899.685879,1e-05,0.0268897
13320.0,1902.281864,1e-05,0.0268783
13340.0,1904.865196,1e-05,0.0279837
13360.0,1907.431157,1e-05,0.0686643
13380.0,1910.005508,1e-05,0.0276221
13400.0,1912.599102,1e-05,0.0387291
13420.0,1915.183733,1e-05,0.0325879
13440.0,1917.756497,1e-05,0.0352665
13460.0,1920.346346,1e-05,0.0348421
13480.0,1922.94067,1e-05,0.0414215
13500.0,1925.529598,1e-05,0.0256593
13520.0,1928.107198,1e-05,0.0386829
