NumIters,Seconds,LearningRate,loss
1360.0,266.4275,0.001,0.72824
1380.0,269.785697,0.001,0.731286
1400.0,273.143527,0.001,0.861636
1420.0,276.489461,0.001,0.640092
1440.0,279.842313,0.001,0.541432
1460.0,283.192256,0.001,0.618273
1480.0,286.544822,0.001,0.568426
1500.0,289.901234,0.001,0.689605
1520.0,293.248815,0.001,0.628209
1540.0,296.594656,0.001,0.610778
1560.0,299.945929,0.001,0.603219
1580.0,303.299905,0.001,0.498855
1600.0,306.658287,0.001,0.515691
1620.0,310.009948,0.001,0.591041
1640.0,313.367356,0.001,0.62898
1660.0,316.74283,0.001,0.533826
1680.0,320.157192,0.001,0.522399
1700.0,323.514456,0.001,0.491095
1720.0,326.876627,0.001,0.479566
1740.0,330.233784,0.001,0.475517
1760.0,333.585806,0.001,0.435281
1780.0,336.940503,0.001,0.441106
1800.0,340.295099,0.001,0.460471
1820.0,343.676375,0.001,0.364427
1840.0,347.076138,0.001,0.361151
1860.0,350.433845,0.001,0.37558
1880.0,353.820528,0.001,0.391086
1900.0,357.186784,0.001,0.394984
1920.0,360.572563,0.001,0.37323
1940.0,363.951556,0.001,0.367126
1960.0,367.387683,0.001,0.402556
1980.0,370.791122,0.001,0.367207
2000.0,393.442769,0.001,0.496781
2020.0,396.867822,0.001,0.335825
2040.0,400.260308,0.001,0.310679
2060.0,403.67806,0.001,0.368383
2080.0,407.093068,0.001,0.339827
2100.0,410.486696,0.001,0.345192
2120.0,413.847316,0.001,0.367272
2140.0,417.280676,0.001,0.380327
2160.0,420.63151,0.001,0.322185
2180.0,424.030812,0.001,0.272849
2200.0,427.443763,0.001,0.28999
2220.0,430.844692,0.001,0.265554
2240.0,434.215534,0.001,0.279469
2260.0,437.618334,0.001,0.351441
2280.0,440.998467,0.001,0.243993
2300.0,444.376406,0.001,0.25581
2320.0,447.754154,0.001,0.26818
2340.0,451.124125,0.001,0.265565
2360.0,454.481811,0.001,0.318736
2380.0,457.84301,0.001,0.310775
2400.0,461.208781,0.001,0.242621
2420.0,464.579112,0.001,0.242084
2440.0,467.948928,0.001,0.366768
2460.0,471.359328,0.001,0.44902
2480.0,474.781998,0.001,0.316568
2500.0,478.140189,0.001,0.288058
2520.0,481.497838,0.001,0.228181
2540.0,484.85703,0.001,0.198104
2560.0,488.227925,0.001,0.219843
2580.0,491.592241,0.001,0.284058
2600.0,494.968471,0.001,0.242695
2620.0,498.339274,0.001,0.26346
2640.0,501.708086,0.001,0.222048
2660.0,505.061014,0.001,0.23639
2680.0,508.419064,0.001,0.219541
2700.0,511.790926,0.001,0.210415
2720.0,515.163727,0.001,0.237206
2740.0,518.531416,0.001,0.216435
2760.0,521.897798,0.001,0.21637
2780.0,525.263078,0.001,0.259736
2800.0,528.623167,0.001,0.193348
2820.0,531.990629,0.001,0.170011
2840.0,535.414648,0.001,0.234691
2860.0,538.817373,0.001,0.166663
2880.0,542.175363,0.001,0.198123
2900.0,545.54861,0.001,0.228137
2920.0,548.912206,0.001,0.214313
2940.0,552.286581,0.001,0.233657
2960.0,555.650815,0.001,0.210788
2980.0,559.010817,0.001,0.121347
3000.0,581.596364,0.001,0.127886
3020.0,584.955515,0.001,0.14188
3040.0,588.3049,0.001,0.262112
3060.0,591.673997,0.001,0.115265
3080.0,595.034863,0.001,0.189374
3100.0,598.412153,0.001,0.212538
3120.0,601.769095,0.001,0.136625
3140.0,605.115535,0.001,0.149073
3160.0,608.473783,0.001,0.111736
3180.0,611.836988,0.001,0.146036
3200.0,615.187051,0.001,0.19737
3220.0,618.539141,0.001,0.160786
3240.0,621.894321,0.001,0.146013
3260.0,625.252511,0.001,0.161286
3280.0,628.619991,0.001,0.133248
3300.0,631.99139,0.001,0.155609
3320.0,635.352326,0.001,0.1882
3340.0,638.724943,0.001,0.13219
3360.0,642.096812,0.001,0.155402
3380.0,645.457411,0.001,0.128124
3400.0,648.827577,0.001,0.178273
3420.0,652.184727,0.001,0.19105
3440.0,655.545704,0.001,0.127222
3460.0,658.898717,0.001,0.0935798
3480.0,662.270422,0.001,0.0853354
3500.0,665.632462,0.001,0.195411
3520.0,668.994578,0.001,0.120717
3540.0,672.357707,0.001,0.101141
3560.0,675.728072,0.001,0.153458
3580.0,679.097278,0.001,0.121913
3600.0,682.470347,0.001,0.121469
3620.0,685.835677,0.001,0.124688
3640.0,689.197329,0.001,0.11895
3660.0,692.556051,0.001,0.154075
3680.0,695.919263,0.001,0.12438
3700.0,699.271414,0.001,0.0812275
3720.0,702.635735,0.001,0.132304
3740.0,705.988605,0.001,0.0810703
3760.0,709.351219,0.001,0.10749
3780.0,712.708708,0.001,0.103118
3800.0,716.069113,0.001,0.107799
3820.0,719.420441,0.001,0.110914
3840.0,722.772764,0.001,0.0884067
3860.0,726.131329,0.001,0.12536
3880.0,729.492015,0.001,0.130567
3900.0,732.850774,0.001,0.0493309
3920.0,736.196853,0.001,0.0916563
3940.0,739.551564,0.001,0.112408
3960.0,742.923192,0.001,0.103593
3980.0,746.283566,0.001,0.0762215
4000.0,782.59986,0.001,0.0784725
4020.0,787.728031,0.001,0.103022
4040.0,792.739032,0.001,0.156962
4060.0,797.882503,0.001,0.08403
4080.0,802.929148,0.001,0.136752
4100.0,808.035508,0.001,0.115855
4120.0,812.970427,0.001,0.0979564
4140.0,818.095136,0.001,0.141324
4160.0,823.140095,0.001,0.074242
4180.0,828.311614,0.001,0.0724662
4200.0,833.281409,0.001,0.108113
4220.0,838.433716,0.001,0.156562
4240.0,843.431366,0.001,0.106732
4260.0,848.613234,0.001,0.100443
4280.0,853.705385,0.001,0.148817
4300.0,858.872474,0.001,0.116138
4320.0,863.905379,0.001,0.145827
4340.0,869.132765,0.001,0.168174
4360.0,874.221264,0.001,0.0883069
4380.0,879.309634,0.001,0.0513722
4400.0,884.30668,0.001,0.0850013
4420.0,889.549294,0.001,0.0886782
4440.0,894.519682,0.001,0.123227
4460.0,899.759888,0.001,0.121927
4480.0,904.863868,0.001,0.107379
4500.0,910.058159,0.001,0.102899
4520.0,915.105375,0.001,0.0482546
4540.0,920.324769,0.001,0.117095
4560.0,925.440687,0.001,0.113437
4580.0,930.669138,0.001,0.0753226
4600.0,935.681059,0.001,0.111867
4620.0,940.89601,0.001,0.0809875
4640.0,945.903441,0.001,0.0635065
4660.0,951.102257,0.001,0.11335
4680.0,956.201696,0.001,0.14965
4700.0,961.352696,0.001,0.126891
4720.0,966.345422,0.001,0.0497374
4740.0,971.552315,0.001,0.0698456
4760.0,976.568038,0.001,0.110288
4780.0,981.724288,0.001,0.143249
4800.0,986.771374,0.001,0.0756985
4820.0,991.977129,0.001,0.118021
4840.0,997.002248,0.001,0.0926794
4860.0,1002.214457,0.001,0.063159
4880.0,1007.271528,0.001,0.0573282
4900.0,1012.423578,0.001,0.0847346
4920.0,1017.403382,0.001,0.0851493
4940.0,1022.591536,0.001,0.0607405
4960.0,1027.608813,0.001,0.0871171
4980.0,1032.783279,0.001,0.11162
5000.0,1073.281306,0.001,0.0861811
5020.0,1078.301794,0.0001,0.0766195
5040.0,1083.495772,0.0001,0.0473383
5060.0,1088.491078,0.0001,0.0630858
5080.0,1093.654374,0.0001,0.0583533
5100.0,1098.696125,0.0001,0.030107
5120.0,1103.880883,0.0001,0.040431
5140.0,1108.885306,0.0001,0.0261429
5160.0,1114.047184,0.0001,0.0594582
5180.0,1119.073777,0.0001,0.0494675
5200.0,1124.26844,0.0001,0.0434793
5220.0,1129.269875,0.0001,0.0615117
5240.0,1134.461436,0.0001,0.032893
5260.0,1139.46308,0.0001,0.0178139
5280.0,1144.656043,0.0001,0.0491463
5300.0,1149.648393,0.0001,0.0514472
5320.0,1154.816397,0.0001,0.065634
5340.0,1159.840455,0.0001,0.037738
5360.0,1164.989253,0.0001,0.0302528
5380.0,1169.97048,0.0001,0.0314875
5400.0,1175.097959,0.0001,0.0556017
5420.0,1180.217681,0.0001,0.0441961
5440.0,1185.357007,0.0001,0.0474255
5460.0,1190.387444,0.0001,0.0475025
5480.0,1195.536967,0.0001,0.028642
5500.0,1200.581639,0.0001,0.0477229
5520.0,1205.65471,0.0001,0.0244069
5540.0,1210.729204,0.0001,0.0339558
5560.0,1215.827884,0.0001,0.0204827
5580.0,1220.903393,0.0001,0.0280399
5600.0,1226.022943,0.0001,0.0342496
5620.0,1231.094861,0.0001,0.037849
5640.0,1236.200245,0.0001,0.0178559
5660.0,1241.309217,0.0001,0.0416428
5680.0,1246.263481,0.0001,0.0304599
5700.0,1251.36957,0.0001,0.0423315
5720.0,1256.481718,0.0001,0.021204
5740.0,1261.49443,0.0001,0.0258039
5760.0,1266.6408,0.0001,0.0396849
5780.0,1271.610347,0.0001,0.0311773
5800.0,1276.793524,0.0001,0.0189297
5820.0,1281.782896,0.0001,0.0462954
5840.0,1286.907139,0.0001,0.0513948
5860.0,1291.838263,0.0001,0.0576704
5880.0,1297.047342,0.0001,0.0289189
5900.0,1302.023817,0.0001,0.0326371
5920.0,1307.201189,0.0001,0.0250706
5940.0,1312.204357,0.0001,0.0324274
5960.0,1317.413658,0.0001,0.0542316
5980.0,1322.406286,0.0001,0.0378219
6000.0,1362.983609,0.0001,0.0329999
6020.0,1368.172126,0.0001,0.0249988
6040.0,1373.178819,0.0001,0.0401074
6060.0,1378.346508,0.0001,0.0248558
6080.0,1383.354656,0.0001,0.0349361
6100.0,1388.461022,0.0001,0.0250977
6120.0,1393.394032,0.0001,0.0373659
6140.0,1398.608667,0.0001,0.0230679
6160.0,1403.708979,0.0001,0.0331089
6180.0,1408.8692,0.0001,0.0194596
6200.0,1413.866463,0.0001,0.0265805
6220.0,1418.977732,0.0001,0.0216392
6240.0,1424.005194,0.0001,0.022935
6260.0,1429.1735,0.0001,0.0212796
6280.0,1434.15846,0.0001,0.0232678
6300.0,1439.362493,0.0001,0.0281867
6320.0,1444.347611,0.0001,0.0312613
6340.0,1449.560752,0.0001,0.0314461
6360.0,1454.631077,0.0001,0.0354082
6380.0,1459.764605,0.0001,0.0257461
6400.0,1464.71419,0.0001,0.0327139
6420.0,1469.895062,0.0001,0.0199293
6440.0,1474.929939,0.0001,0.0295527
6460.0,1480.070325,0.0001,0.026237
6480.0,1485.09678,0.0001,0.030804
6500.0,1490.256384,0.0001,0.0387305
6520.0,1495.281827,0.0001,0.0392846
6540.0,1500.433764,0.0001,0.0586588
6560.0,1505.466517,0.0001,0.0562324
6580.0,1510.657675,0.0001,0.0298821
6600.0,1515.692472,0.0001,0.0300459
6620.0,1520.882062,0.0001,0.0160805
6640.0,1525.847902,0.0001,0.0240811
6660.0,1530.976783,0.0001,0.041059
6680.0,1536.00215,0.0001,0.0506928
6700.0,1541.176694,0.0001,0.025862
6720.0,1546.221442,0.0001,0.0386682
6740.0,1551.372252,0.0001,0.0222313
6760.0,1556.408534,0.0001,0.0351098
6780.0,1561.565196,0.0001,0.0190445
6800.0,1566.618159,0.0001,0.029505
6820.0,1571.761952,0.0001,0.0519523
6840.0,1576.765193,0.0001,0.0285883
6860.0,1581.94647,0.0001,0.0391107
6880.0,1586.921807,0.0001,0.0159162
6900.0,1592.117612,0.0001,0.0379699
6920.0,1597.091605,0.0001,0.0323132
6940.0,1602.289082,0.0001,0.0395597
6960.0,1607.292886,0.0001,0.0242554
6980.0,1612.470839,0.0001,0.0570184
7000.0,1653.00693,0.0001,0.059197
7020.0,1658.081899,0.0001,0.0616455
7040.0,1663.277864,0.0001,0.0234746
7060.0,1668.289795,0.0001,0.0197804
7080.0,1673.478551,0.0001,0.0340734
7100.0,1678.477318,0.0001,0.0324835
7120.0,1683.658203,0.0001,0.0353889
7140.0,1688.652102,0.0001,0.0365272
7160.0,1693.762629,0.0001,0.0645056
7180.0,1698.838623,0.0001,0.0440141
7200.0,1704.002712,0.0001,0.0306931
7220.0,1709.035138,0.0001,0.0263009
7240.0,1714.235359,0.0001,0.0179519
7260.0,1719.233831,0.0001,0.0145029
7280.0,1724.41943,0.0001,0.0376212
7300.0,1729.434646,0.0001,0.013573
7320.0,1734.609429,0.0001,0.0290284
7340.0,1739.601323,0.0001,0.0193133
7360.0,1744.768563,0.0001,0.0451457
7380.0,1749.792755,0.0001,0.0221901
7400.0,1754.962271,0.0001,0.0327309
7420.0,1759.987513,0.0001,0.0255814
7440.0,1765.155415,0.0001,0.0731471
7460.0,1770.025764,0.0001,0.0383221
7480.0,1775.201717,0.0001,0.0393744
7500.0,1780.165351,0.0001,0.0296343
7520.0,1785.315541,0.0001,0.0271635
7540.0,1790.266743,0.0001,0.0478867
7560.0,1795.408474,0.0001,0.0389586
7580.0,1800.423089,0.0001,0.01666
7600.0,1805.569995,0.0001,0.0588077
7620.0,1810.588579,0.0001,0.053671
7640.0,1815.751971,0.0001,0.0252452
7660.0,1820.831476,0.0001,0.031131
7680.0,1826.06884,0.0001,0.0239339
7700.0,1831.15601,0.0001,0.0229231
7720.0,1836.323972,0.0001,0.0106919
7740.0,1841.366467,0.0001,0.0311166
7760.0,1846.57641,0.0001,0.0134029
7780.0,1851.695584,0.0001,0.0467252
7800.0,1856.765176,0.0001,0.029664
7820.0,1861.739295,0.0001,0.0320383
7840.0,1866.936202,0.0001,0.0281425
7860.0,1871.940341,0.0001,0.0154584
7880.0,1877.143769,0.0001,0.0212936
7900.0,1882.258867,0.0001,0.0226847
7920.0,1887.416368,0.0001,0.015854
7940.0,1892.467877,0.0001,0.0314988
7960.0,1897.645565,0.0001,0.0294328
7980.0,1902.640069,0.0001,0.0195902
8000.0,1943.287876,0.0001,0.0219206
8020.0,1948.266929,0.0001,0.0101633
8040.0,1953.396126,0.0001,0.0173237
8060.0,1958.434629,0.0001,0.0432942
8080.0,1963.559257,0.0001,0.0376188
8100.0,1968.612365,0.0001,0.0312638
8120.0,1973.727763,0.0001,0.0230025
8140.0,1978.796366,0.0001,0.0231043
8160.0,1983.786824,0.0001,0.031368
8180.0,1988.889214,0.0001,0.0317548
8200.0,1994.000463,0.0001,0.0171167
8220.0,1999.190628,0.0001,0.020294
8240.0,2004.18351,0.0001,0.0366353
8260.0,2009.355061,0.0001,0.0194524
8280.0,2014.37791,0.0001,0.0401653
8300.0,2019.570327,0.0001,0.0309941
8320.0,2024.571096,0.0001,0.00947363
8340.0,2029.729099,0.0001,0.020191
8360.0,2034.769747,0.0001,0.0271113
8380.0,2039.963999,0.0001,0.0124929
8400.0,2044.969881,0.0001,0.0327924
8420.0,2050.069862,0.0001,0.0329451
8440.0,2055.105231,0.0001,0.0268349
8460.0,2060.214871,0.0001,0.0242075
8480.0,2065.328799,0.0001,0.0148914
8500.0,2070.496252,0.0001,0.0191821
8520.0,2075.521649,0.0001,0.0251629
8540.0,2080.657714,0.0001,0.0349833
8560.0,2085.655551,0.0001,0.0271939
8580.0,2090.788579,0.0001,0.0391721
8600.0,2095.903189,0.0001,0.0239426
8620.0,2100.966141,0.0001,0.0260488
8640.0,2105.952647,0.0001,0.0342201
8660.0,2111.155567,0.0001,0.0288376
8680.0,2116.114797,0.0001,0.0136102
8700.0,2121.275265,0.0001,0.0287786
8720.0,2126.286218,0.0001,0.0279064
8740.0,2131.395048,0.0001,0.045484
8760.0,2136.456709,0.0001,0.0225612
8780.0,2141.574184,0.0001,0.0238963
8800.0,2146.600064,0.0001,0.0134686
8820.0,2151.762174,0.0001,0.0166817
8840.0,2156.848613,0.0001,0.0129356
8860.0,2162.019667,0.0001,0.0543052
8880.0,2167.0523,0.0001,0.0265101
8900.0,2172.256154,0.0001,0.0312026
8920.0,2177.267592,0.0001,0.0310128
8940.0,2182.338079,0.0001,0.0156439
8960.0,2187.388488,0.0001,0.0356901
8980.0,2192.510269,0.0001,0.0292876
9000.0,2232.862225,0.0001,0.028302
9020.0,2237.861197,0.0001,0.0237111
9040.0,2243.061915,0.0001,0.0257239
9060.0,2248.061144,0.0001,0.0115448
9080.0,2253.201457,0.0001,0.021284
9100.0,2258.226073,0.0001,0.0220436
9120.0,2263.434075,0.0001,0.0175511
9140.0,2268.416924,0.0001,0.0404952
9160.0,2273.571432,0.0001,0.0481261
9180.0,2278.552947,0.0001,0.0189858
9200.0,2283.684133,0.0001,0.0266368
9220.0,2288.744318,0.0001,0.0215446
9240.0,2293.878981,0.0001,0.0310319
9260.0,2298.887385,0.0001,0.0193263
9280.0,2304.051174,0.0001,0.0138629
9300.0,2309.122017,0.0001,0.0125158
9320.0,2314.278038,0.0001,0.037075
9340.0,2319.331761,0.0001,0.0155627
9360.0,2324.524355,0.0001,0.0134047
9380.0,2329.533409,0.0001,0.0147108
9400.0,2334.691942,0.0001,0.0334879
9420.0,2339.722858,0.0001,0.0148146
9440.0,2344.91687,0.0001,0.0358023
9460.0,2350.030855,0.0001,0.044469
9480.0,2355.199875,0.0001,0.0471953
9500.0,2360.257052,0.0001,0.0198159
9520.0,2365.448082,0.0001,0.0152486
9540.0,2370.481691,0.0001,0.0195815
9560.0,2375.660263,0.0001,0.0183246
9580.0,2380.666391,0.0001,0.0251989
9600.0,2385.845429,0.0001,0.0347335
9620.0,2390.85483,0.0001,0.0209094
9640.0,2396.002575,0.0001,0.0167879
9660.0,2401.024977,0.0001,0.0200733
9680.0,2406.188614,0.0001,0.0288853
9700.0,2411.205723,0.0001,0.0236162
9720.0,2416.368238,0.0001,0.0185829
9740.0,2421.373004,0.0001,0.0196916
9760.0,2426.529515,0.0001,0.0224888
9780.0,2431.551707,0.0001,0.0182628
9800.0,2436.712542,0.0001,0.0156473
9820.0,2441.725688,0.0001,0.0247023
9840.0,2446.878118,0.0001,0.0195698
9860.0,2451.908599,0.0001,0.0380313
9880.0,2457.069686,0.0001,0.0161527
9900.0,2462.087534,0.0001,0.0312181
9920.0,2467.258403,0.0001,0.026736
9940.0,2472.269482,0.0001,0.0255366
9960.0,2477.423044,0.0001,0.0209938
9980.0,2482.446174,0.0001,0.0209604
10000.0,2523.481093,0.0001,0.0121965
10020.0,2528.557373,1e-05,0.0306758
10040.0,2533.731998,1e-05,0.0275577
10060.0,2538.778043,1e-05,0.0198792
10080.0,2543.963744,1e-05,0.0313357
10100.0,2548.962363,1e-05,0.0297708
10120.0,2554.121309,1e-05,0.0133415
10140.0,2559.0081,1e-05,0.0269268
10160.0,2564.197275,1e-05,0.0309964
10180.0,2569.232532,1e-05,0.0305691
10200.0,2574.40436,1e-05,0.00944345
10220.0,2579.498779,1e-05,0.0177032
10240.0,2584.683927,1e-05,0.0189633
10260.0,2589.707149,1e-05,0.024264
10280.0,2594.906192,1e-05,0.0249672
10300.0,2599.915233,1e-05,0.0139972
10320.0,2604.925408,1e-05,0.0176843
10340.0,2609.892806,1e-05,0.012634
10360.0,2615.041133,1e-05,0.0225283
10380.0,2620.079038,1e-05,0.0216543
10400.0,2625.221394,1e-05,0.0183292
10420.0,2630.165794,1e-05,0.0267807
10440.0,2635.36537,1e-05,0.0210995
10460.0,2640.360806,1e-05,0.00893089
10480.0,2645.575093,1e-05,0.0323268
10500.0,2650.495908,1e-05,0.0244183
10520.0,2655.652787,1e-05,0.0238774
10540.0,2660.603899,1e-05,0.0148737
10560.0,2665.830769,1e-05,0.0194928
10580.0,2670.774979,1e-05,0.0181517
10600.0,2675.963223,1e-05,0.0253538
10620.0,2680.868556,1e-05,0.0313652
10640.0,2686.075008,1e-05,0.0307219
10660.0,2691.12134,1e-05,0.0151062
10680.0,2695.217452,1e-05,0.0595801
10700.0,2697.75794,1e-05,0.0174639
10720.0,2701.167084,1e-05,0.019007
10740.0,2704.536818,1e-05,0.0180605
10760.0,2707.917278,1e-05,0.0384169
10780.0,2711.28453,1e-05,0.0278248
10800.0,2714.651301,1e-05,0.0219466
10820.0,2718.024165,1e-05,0.0401558
10840.0,2721.386853,1e-05,0.0227813
10860.0,2724.76432,1e-05,0.0274025
10880.0,2728.138025,1e-05,0.026836
10900.0,2731.51717,1e-05,0.0298866
10920.0,2734.904909,1e-05,0.0120085
10940.0,2738.28065,1e-05,0.0191933
10960.0,2741.704114,1e-05,0.0171555
10980.0,2745.10965,1e-05,0.0280178
11000.0,2768.01435,1e-05,0.0156763
11020.0,2771.387797,1e-05,0.0136113
11040.0,2774.740521,1e-05,0.0373153
11060.0,2778.098675,1e-05,0.0241919
11080.0,2781.460139,1e-05,0.0167232
11100.0,2784.819038,1e-05,0.0218611
11120.0,2788.183244,1e-05,0.0290086
11140.0,2791.540765,1e-05,0.0356788
11160.0,2794.911978,1e-05,0.0215481
11180.0,2798.286346,1e-05,0.0208333
11200.0,2801.664329,1e-05,0.0236559
11220.0,2805.040696,1e-05,0.02504
11240.0,2808.402355,1e-05,0.0272721
11260.0,2811.772091,1e-05,0.0274536
11280.0,2815.202999,1e-05,0.033313
11300.0,2818.603791,1e-05,0.0201896
11320.0,2821.978047,1e-05,0.0278128
11340.0,2825.338217,1e-05,0.0194982
11360.0,2828.702988,1e-05,0.0253951
11380.0,2832.06506,1e-05,0.0130537
11400.0,2835.42859,1e-05,0.0313555
11420.0,2838.794368,1e-05,0.0235525
11440.0,2842.153547,1e-05,0.040455
11460.0,2845.516967,1e-05,0.00984592
11480.0,2848.880249,1e-05,0.0233362
11500.0,2852.250334,1e-05,0.0161307
11520.0,2855.606818,1e-05,0.0249756
11540.0,2858.961257,1e-05,0.0217079
11560.0,2862.31873,1e-05,0.0171933
11580.0,2865.69429,1e-05,0.0233741
11600.0,2869.059506,1e-05,0.0157841
11620.0,2872.429923,1e-05,0.00915013
11640.0,2875.802257,1e-05,0.0285251
11660.0,2879.18689,1e-05,0.0201126
11680.0,2882.582273,1e-05,0.0300475
11700.0,2885.950391,1e-05,0.0252499
11720.0,2889.371113,1e-05,0.0183123
11740.0,2892.78152,1e-05,0.0162766
11760.0,2896.157457,1e-05,0.022833
11780.0,2899.5274,1e-05,0.0232677
11800.0,2902.894214,1e-05,0.0251116
11820.0,2906.265154,1e-05,0.0263885
11840.0,2909.63276,1e-05,0.0183585
11860.0,2912.995444,1e-05,0.0187061
11880.0,2916.37071,1e-05,0.0171764
11900.0,2919.749626,1e-05,0.0143069
11920.0,2923.126136,1e-05,0.0131261
11940.0,2926.50124,1e-05,0.0152257
11960.0,2929.880774,1e-05,0.0218499
11980.0,2933.259425,1e-05,0.0204397
12000.0,2956.041625,1e-05,0.0180751
12020.0,2959.401083,1e-05,0.0183105
12040.0,2962.751322,1e-05,0.016551
12060.0,2966.108746,1e-05,0.0113618
12080.0,2969.469271,1e-05,0.0161422
12100.0,2972.826038,1e-05,0.0180231
12120.0,2976.243272,1e-05,0.013263
12140.0,2979.63869,1e-05,0.023461
12160.0,2983.063627,1e-05,0.017928
12180.0,2986.452815,1e-05,0.0272419
12200.0,2989.810209,1e-05,0.0262225
12220.0,2993.167184,1e-05,0.0105998
12240.0,2996.525519,1e-05,0.0225587
12260.0,2999.886592,1e-05,0.0182204
12280.0,3003.238764,1e-05,0.0145271
12300.0,3006.599894,1e-05,0.0286742
12320.0,3009.960883,1e-05,0.0269518
12340.0,3013.319781,1e-05,0.0264866
12360.0,3016.677708,1e-05,0.0413744
12380.0,3020.034935,1e-05,0.0427804
12400.0,3023.400789,1e-05,0.014667
12420.0,3026.759549,1e-05,0.0221626
12440.0,3030.117816,1e-05,0.01335
12460.0,3033.477267,1e-05,0.0145455
12480.0,3036.835895,1e-05,0.0183888
12500.0,3040.195716,1e-05,0.0298008
12520.0,3043.567189,1e-05,0.0302126
12540.0,3046.928173,1e-05,0.0299105
12560.0,3050.450523,1e-05,0.0094348
12580.0,3053.923027,1e-05,0.0179982
12600.0,3057.358747,1e-05,0.00955688
12620.0,3060.722602,1e-05,0.0162587
12640.0,3064.07358,1e-05,0.0369824
12660.0,3067.434622,1e-05,0.0247269
12680.0,3070.84279,1e-05,0.0224941
12700.0,3074.259606,1e-05,0.0196348
12720.0,3077.662755,1e-05,0.0316611
12740.0,3081.024562,1e-05,0.0150631
12760.0,3084.414015,1e-05,0.0187954
12780.0,3087.838506,1e-05,0.0135727
12800.0,3091.212355,1e-05,0.0429325
12820.0,3094.579624,1e-05,0.0445465
12840.0,3097.995548,1e-05,0.0458385
12860.0,3101.42113,1e-05,0.0202532
12880.0,3104.8384,1e-05,0.0217173
12900.0,3108.219941,1e-05,0.0190368
12920.0,3111.647137,1e-05,0.0225078
12940.0,3115.037708,1e-05,0.0136726
12960.0,3118.404686,1e-05,0.0259103
12980.0,3121.772333,1e-05,0.0427842
13000.0,3144.496186,1e-05,0.027108
13020.0,3147.894837,1e-05,0.027404
13040.0,3151.260864,1e-05,0.0155404
13060.0,3154.691943,1e-05,0.0103271
13080.0,3158.055958,1e-05,0.017423
13100.0,3161.423758,1e-05,0.0297516
13120.0,3164.791136,1e-05,0.00755584
13140.0,3168.152061,1e-05,0.0209393
13160.0,3171.512943,1e-05,0.0166545
13180.0,3174.878973,1e-05,0.0214169
13200.0,3178.244704,1e-05,0.0293289
13220.0,3181.601771,1e-05,0.0218362
13240.0,3184.971063,1e-05,0.0148642
13260.0,3188.327959,1e-05,0.0474697
13280.0,3191.687383,1e-05,0.023229
13300.0,3195.100131,1e-05,0.0307351
13320.0,3198.518374,1e-05,0.0219622
13340.0,3201.947857,1e-05,0.0206496
13360.0,3205.3717,1e-05,0.0334797
13380.0,3208.778036,1e-05,0.0231745
13400.0,3212.194082,1e-05,0.0128339
